timestamp,hand,angle
4911,Right,5
4927,Right,5
4945,Right,5
4962,Right,10
4981,Right,10
4998,Right,10
5015,Right,10
5033,Right,10
5052,Right,10
5070,Right,10
5087,Right,15
5106,Right,15
5124,Right,15
5142,Right,15
5160,Right,15
5178,Right,15
5196,Right,20
5214,Right,20
5232,Right,20
5251,Right,20
5269,Right,20
5287,Right,20
5305,Right,20
5322,Right,20
5341,Right,20
5359,Right,20
5377,Right,25
5395,Right,25
5413,Right,25
5431,Right,25
5449,Right,25
5467,Right,25
5486,Right,25
5503,Right,25
5522,Right,25
5539,Right,30
5558,Right,30
5575,Right,30
5594,Right,30
5612,Right,30
5630,Right,30
5648,Right,30
5666,Right,30
5684,Right,30
5703,Right,30
5720,Right,30
5738,Right,30
5756,Right,30
5774,Right,30
5793,Right,30
5811,Right,35
5828,Right,35
5847,Right,35
5865,Right,35
5883,Right,35
5901,Right,35
5920,Right,30
5938,Right,35
5955,Right,40
5973,Right,40
5992,Right,40
6010,Right,40
6027,Right,40
6045,Right,40
6064,Right,40
6082,Right,40
6100,Right,40
6118,Right,40
6137,Right,40
6154,Right,40
6172,Right,40
6190,Right,40
6208,Right,40
6227,Right,40
6245,Right,40
6266,Right,40
6284,Right,40
6303,Right,40
6321,Right,40
6339,Right,40
6358,Right,40
6375,Right,40
6391,Right,40
6408,Right,35
6427,Right,35
6445,Right,35
6462,Right,35
6480,Right,35
6498,Right,35
6519,Right,35
6537,Right,35
6557,Right,35
6575,Right,35
6589,Right,35
6606,Right,35
6624,Right,35
6642,Right,35
6660,Right,35
6678,Right,35
6696,Right,35
6714,Right,35
6732,Right,35
6750,Right,35
6769,Right,35
6787,Right,35
6805,Right,35
6823,Right,35
6841,Right,35
6859,Right,35
6877,Right,35
6895,Right,35
6914,Right,35
6932,Right,35
6949,Right,35
6968,Right,35
6986,Right,35
7005,Right,35
7022,Right,35
7040,Right,35
7058,Right,35
7076,Right,35
7094,Right,35
7112,Right,35
7131,Right,35
7149,Right,35
7167,Right,35
7185,Right,35
7203,Right,35
7221,Right,35
7239,Right,35
7257,Right,35
7275,Right,35
7293,Right,35
7311,Right,35
7329,Right,35
7347,Right,35
7366,Right,35
